,"(-100.2738805, 25.6431545)","(-100.2972559, 25.6212056)","(-100.2135627, 25.6873528)","(-100.2677014, 25.7972103)","(-100.2663074, 25.7825992)","(-100.0867751, 25.6721379)","(-100.3527544, 25.6481318)","(-100.1455167, 25.6070796)","(-100.243558, 25.6848754)","(-100.1538596, 25.7041968)","(-100.2329623, 25.6544994)","(-100.2914885, 25.6250818)","(-100.3109639, 25.7798596)","(-100.2840174, 25.6593413)","(-100.1470955, 25.7621307)","(-100.3336607, 25.7218566)","(-100.2367337, 25.6809683)","(-100.2481743, 25.7687448)","(-100.1323843, 25.7587975)","(-100.3526279, 25.6593898)","(-100.2257528, 25.710128)","(-100.3071791, 25.7921829)","(-100.225344, 25.7026355)","(-100.3624412, 25.6718201)","(-100.2295433, 25.7919045)","(-100.2177706, 25.7439285)","(-100.1869256, 25.6700507)","(-100.2817756, 25.7795061)","(-100.2665035, 25.5934053)","(-100.2293899, 25.7100776)","(-100.1032789, 25.6670487)","(-100.4075137, 25.6576189)","(-100.290049, 25.7037607)","(-100.0805375, 25.6545123)","(-100.2900965, 25.6543542)","(-100.2524947, 25.7599683)","(-100.4190115, 25.7476986)","(-100.2460245, 25.8232824)","(-100.3631344, 25.6762682)","(-100.3571731, 25.7297131)","(-100.3968376, 25.7262812)","(-100.3230916, 25.7968442)","(-100.3248253, 25.6457191)","(-100.3458251, 25.6663347)","(-100.3024736, 25.7584173)","(-100.088156, 25.6755832)","(-100.3352524, 25.7767223)","(-100.1913872, 25.7447943)","(-100.2929768, 25.7246023)","(-100.1459256, 25.6472258)"
"(-100.24630806, 25.81454045)",26574.48331660625,28943.0693852998,22915.05121556634,11291.048554469771,10100.632992008123,42192.44595475484,26991.138138998187,37507.73702493323,22517.417292152844,22662.696566512986,26653.292729927143,28828.664975031836,12235.217795648361,24471.94854789381,17782.164116735334,17789.125937282697,23535.62676437993,12227.37137748399,19571.3992583509,25739.139995682006,20312.52232466457,10762.292792736058,20836.34279620461,25329.622848577783,8779.255573082488,15936.835684150266,26327.80496774247,9372.440761623575,32612.564741971928,20792.852560783398,40885.62241564407,30410.26256334891,19518.20011369874,39804.174891661045,25208.004272771508,13303.856163623577,26685.612318702075,4183.085775020497,24520.352582619525,19930.595468807034,24585.02644468511,12647.641480318436,28430.30607076064,24890.49742374192,12797.571133748137,42605.69471025083,15687.410644340047,16871.808194188896,16372.643937239165,32071.80129984856
"(-100.13390516, 25.75781275)",23619.307904406975,27383.34666961599,15001.674250740703,18139.61408103067,17478.253870173343,34279.068989929205,29828.200501511805,29594.360060107596,16641.17125776652,11126.931510824172,19453.035198929596,26465.172318816443,21944.269464155834,22238.254151854468,1748.9607169305061,23753.300920468722,16753.287402672533,14902.495199140087,340.76653338610737,28576.202358195627,13112.264793667024,21804.86101888305,13636.085265207064,28741.67545553045,14439.47879945777,10665.718397995754,18414.428002916837,18983.962979566837,28761.22216936797,13592.595029785853,32972.24545081844,33822.315170301576,19074.26524631912,31890.797926835414,23246.208927876512,14339.19725148084,34918.01757761839,18236.280969784453,27932.40518957219,26200.72731006934,30855.15828594741,23871.662685069765,27516.479217754575,27282.99769625165,19715.589360224294,34692.31774542519,24137.219437330008,7827.504745667648,19496.815541662483,24158.424335022926
"(-100.26383066, 25.66489638)",3713.596627445008,7489.315621074949,6669.187048217382,16732.904566936082,15096.973607913485,23455.65735635247,11206.442615295718,17176.624693753158,3710.6189346190226,14418.320584077796,4714.561030825661,6879.6779418842425,15999.802386428539,2551.2880910271206,19829.313456036976,10964.422879526714,4005.419138398811,13602.26194278,20320.605657082815,9954.44447197954,7866.579286223171,16778.940599604935,6699.002138466512,10370.401834611419,16828.326240564136,12334.953981716395,8994.120435237275,15788.570287636112,9751.678052810686,7621.0761801406825,22148.833817241702,16027.341927348962,6487.780637878304,21067.386293258674,3667.139849199525,12565.567270289841,21441.973727670167,24176.08074545489,10589.098492988442,13544.221116730616,16308.162462769978,17961.610717201424,8181.94630347393,8661.23981003556,12596.937766965339,23868.906111848453,17153.23559785851,13150.182281063893,8494.639723846536,13262.63250706229
"(-100.23088137, 25.70540296)",10438.691488064058,14202.730253273072,3808.7400269293144,14004.127909942374,12388.112061393786,23086.13476611782,16632.335814150498,18401.425836296206,3605.9389243806786,8692.012371511244,6789.643859622494,13284.555902473523,14114.827506772428,9042.389464493159,13593.478258702462,12233.435264297752,4089.8960633654297,10308.653956501015,14084.7704597483,15380.337670834318,1213.8587009135224,14893.965719948825,972.6939258999616,15784.642508391391,12795.217269981189,6099.118784381881,7221.493779105447,13790.039647086389,15580.605753025053,650.3970177725573,21779.311227007052,21039.559191537373,6495.391197348901,20697.863703024024,10050.344240515205,9287.214100628336,23277.21571027239,20142.97177487194,15149.649210807986,14856.872005910458,18392.036611888507,16076.635837545313,14320.61453039327,14087.13300889034,10711.962887309228,23499.383521613803,15268.260718202398,6914.347083729379,7734.074203763899,12965.490111211539
"(-100.3537069, 25.69419288)",11361.112749236396,11511.52791131824,15004.842355335071,17040.171657404328,15404.24069838173,33237.96703179301,5397.052977956018,26958.9343691937,12046.274241736712,21637.263423405937,14496.870706266202,11397.123501050275,12424.284535649138,9266.219227780344,25335.366933429475,4486.472268059565,12341.0744455165,15405.547108195327,26189.825241255057,4145.054834639838,14670.74808584498,13622.606906925766,13917.944977794656,3735.537687535614,18700.561122372834,16323.953197612043,17678.170060352964,14087.614025681423,16316.743029070047,14107.286402704014,31931.143492682244,8742.445725903439,7069.424525422307,30849.695968699216,9185.496504627954,14368.852435705168,11019.444892276157,25471.13018411559,2852.535745174052,4723.219360592041,5885.633627375969,13999.210269465026,7226.0489068207025,3857.9004046464897,10074.039432698459,33651.215787288995,13162.26980163809,19019.401865236134,8209.853917548142,23044.94218250283
"(-100.19072618, 25.74120277)",16156.909606398804,19920.948371607818,7923.823799193406,12123.247685953253,10523.16369004428,27201.21853838191,22365.802203503634,22516.5096085603,9178.77295975835,6978.8989996010405,11990.636900921425,19002.77402080827,14989.179284026772,14775.855853846295,7517.751507343126,16635.437286049993,9290.88910466436,7947.405019011024,7825.953806476941,21113.804060187453,5649.866495658853,14849.770838753986,6173.686967198892,21279.277157522276,10433.968332491198,3572.7703642669376,11336.577551369539,12028.872799437773,21298.823871359797,6130.196731777681,25894.394999271142,26359.916872293405,11611.866948310946,24812.947475288114,15783.810629868341,7384.1070713517765,27800.153943199657,16067.324334542676,20470.00689156402,19082.86367565061,23508.51236285055,16916.5725049407,20054.080919746404,19820.599398243477,12760.499180095232,27614.467293877893,17182.129257200944,456.9541262148598,12378.951907243752,17080.57388347563
"(-100.32106867, 25.79006267)",18833.150905367893,20791.714632680407,18257.02654278582,8310.741401781232,7120.325839319583,37652.85391281989,18207.467051528387,32485.038097929562,15424.638058151693,22185.434907416013,20022.974435002066,20677.31022241244,1771.1254413595166,16730.616136655455,22212.425452128842,9005.454849812897,16442.847530378778,9405.400893032898,23274.871214586154,16955.468908212206,16505.226150762886,2233.043906852272,15752.423042712562,16545.951761107983,11128.966129247077,13332.8376653515,21788.212925807522,5446.047830704096,24866.909714441248,15941.76446762192,36346.03037370912,21626.59147587911,12207.013541991028,35264.582849726095,17432.597857365927,9034.834884142001,14865.296882585033,16254.411095160604,15736.681495149725,10919.286769340111,15573.717745218186,829.2982989536916,19766.417656843372,16106.82633627212,4785.209027883988,38066.10266831588,3022.545852386078,15982.208678229405,9061.871747346306,27532.20925791361
"(-100.167201, 25.66527275)",14065.59211158999,17829.630876799,5861.016907037842,21342.880592621026,19726.864744072438,14020.712674520926,21897.81557671345,10110.407087723743,8887.160764123599,13986.443139860912,8659.51278929519,16911.456525999456,22753.586881059233,13507.30115199506,20455.321953060724,20196.38880827792,7962.7721611595825,17647.40663917967,20710.403708598868,20645.817433397267,9188.641055779806,23532.72509423563,8514.11556622592,21061.77479602915,20133.969952659845,13437.871467060535,2767.315754872764,21128.792329765045,19207.506376550984,9662.932328632032,12713.889135410162,26668.17067933348,14944.568937885402,11632.441611427133,14623.152910167464,16625.96678330699,30706.84117516665,27481.724457550597,20778.260698604096,22776.187045481824,25672.677823025948,24715.39521183212,19137.959364441867,19352.61277145329,19350.722261596035,14433.961430016912,23907.020092489205,13989.373483466552,16372.833578050706,4295.1327055407955
"(-100.19295728, 25.73703786)",15720.14952041388,19484.188285622895,7552.2837994580295,12057.709131819278,10457.625135910306,26829.67853864653,21929.04211751871,22144.969608824922,8742.012873773425,6864.014982644418,11553.8768149365,18566.013934823346,14923.640729892795,14339.09576786137,7734.181505714922,16293.121979788562,8854.129018679436,7881.866464877048,8042.383804848737,20677.04397420253,5213.106409673928,14784.232284620011,5736.926881213967,20842.517071537353,10368.429778357222,3230.455058005506,10965.037551634163,11963.334245303799,20862.063785374874,5693.436645792757,25522.854999535768,25923.156786308482,11175.106862326022,24441.40747555274,15347.050543883417,7318.568517217801,27457.838636938224,16701.730732528627,20033.246805579096,18740.548369389177,23071.752276865627,16851.033950806726,19617.32083376148,19383.83931225855,12694.960625961256,27242.92729414252,17116.59070306697,1122.0213818750697,12036.636600982321,16709.033883740252
"(-100.34238198, 25.72108579)",12515.42622927093,14253.328672084534,15995.453622182988,13730.127749328316,12094.19679030572,34240.59141205284,8676.461417020942,28105.606601971846,13036.885508584628,21347.01020010398,15643.54293904435,14138.924261816568,9114.240627573126,10412.89146055849,23778.117862696545,1108.1970040072877,13331.685712364417,12095.503200119316,24840.563625153853,7424.463273704763,14380.494862543022,10312.562998849757,13627.6917544927,7014.946126600538,15390.517214296824,14766.70412687911,18668.781327200883,10777.570117605414,18328.523753845377,13817.033179402057,32933.76787294207,12060.939851543762,6862.212094889639,31852.32034895905,10894.211896770052,11058.808527629159,11082.851075344099,22161.08627603958,6171.0298708143755,2265.385277426974,6468.138331063069,10689.166361389016,10505.457345885627,7137.308843711414,6763.995524622449,34653.84016754883,9852.22589356208,17547.901088797105,5783.89907469372,24047.566562762662
"(-100.19305539, 25.7371841)",15701.179194155182,19465.217959364196,7533.313473199331,12038.738805560579,10438.654809651607,26810.708212387835,21910.071791260012,22125.999282566223,8723.042547514726,6845.0446563857195,11534.906488677801,18547.043608564647,14904.670403634098,14320.125441602671,7715.211179456224,16274.151653529865,8835.158692420737,7862.89613861835,8023.413478590039,20658.07364794383,5194.13608341523,14765.261958361312,5717.956554955269,20823.546745278654,10349.459452098525,3211.484731746808,10946.067225375464,11944.3639190451,20843.093459116175,5674.466319534058,25503.88467327707,25904.186460049783,11156.136536067324,24422.43714929404,15328.080217624718,7299.598190959103,27438.86831067953,16682.760406269932,20014.276479320397,18721.578043130477,23052.781950606928,16832.063624548027,19598.350507502782,19364.868985999852,12675.990299702558,27223.95696788382,17097.62037680827,1103.0510556163715,12017.666274723622,16690.063557481553
"(-100.22544516, 25.80214588)",21536.201924403795,23904.787993097343,15927.709167071354,5492.0488061604065,5763.315431183794,35205.10390625986,24802.42753106666,30520.39497643825,16015.56563319598,16469.025147892535,19665.95068143216,23790.383582829378,11490.37801078103,19433.667155691353,11588.49269811488,15725.050815313529,16966.202885175095,5240.029328989009,13377.727839730444,23550.42938775048,13325.180276169589,10588.938503085825,13849.000747709628,23140.912240646256,1791.9135245875052,8949.493635655283,19340.46291924749,8177.847431673233,27574.28334976947,13805.510512288416,33898.28036714909,28221.55195541738,14152.427906123372,32816.83284316606,20169.72288056905,6362.584788961263,26705.441887674606,6098.784774511943,22331.641974687995,17988.151620125558,22642.582596003635,12903.712902226465,23476.732309891522,22452.49382415271,10776.871338827745,35618.352661755845,14691.313923949008,10678.136775568442,12635.927071720298,25084.45925135358
"(-100.32644595, 25.69819725)",8969.736856121195,10707.639298934799,12449.764249033253,14537.003515812734,12901.072556790137,30694.902038903107,7639.461825012254,24559.917228822113,9491.196135434893,18791.23476353977,12097.853565894615,10593.234888666833,10418.39048164678,6867.202087408757,22489.33827356331,3133.1496480574374,9785.996339214682,12889.873018290618,23343.796581388888,6387.463681696075,11824.719425978812,11616.71285292341,11071.916317928488,5977.94653459185,16184.887032468125,13477.924537745876,15123.091954051146,12081.719971679067,14782.834380695642,11261.257742837846,29388.07849979234,11058.586249362977,4223.395865556139,28306.630975809312,7348.522523620318,11853.178345800461,13523.512382988492,23451.96917079104,5168.6762686335915,5592.858253303666,8638.333284604609,11993.316215462668,9468.457753876937,5144.47079856204,8068.145378696103,31108.150794399095,11156.375747635733,16173.373205369968,5436.368291738038,20501.87718961293
"(-100.17485918, 25.66237134)",12896.222433165005,16660.261198374017,5380.536155575801,20862.399841158986,19246.383992610397,14654.923178449555,21021.934246021767,10277.172711342322,8406.680012661558,13505.962388398872,7261.349860949692,15742.086847574472,22273.106129597192,12366.779721753168,19974.841201598683,19715.90805681588,7482.291409697541,17166.92588771763,20229.922957136827,19769.936102705586,8708.160304317766,23052.24434277359,8033.63481476388,20185.893465337467,19653.489201197805,12957.390715598493,1804.4728654973255,20648.311578303,18038.136698126,9182.451577169992,13348.099639338789,25842.83355807501,14464.08818642336,12266.65211535576,13482.631479925572,16145.48603184495,30226.36042370461,27001.243706088553,20297.77994714205,22295.706294019783,25192.197071563907,24234.914460370077,17997.437934199977,18476.731440761607,18870.241510133994,15068.17193394554,23426.539341027164,13508.892732004511,15892.352826588665,4461.898329159376
"(-100.33122837, 25.70058184)",9538.825989692163,11276.728432505766,13018.85338260422,14732.841855520983,13096.910896498386,31263.991172474074,7285.220721128709,25129.00636239308,10060.28526900586,19091.67876244219,12666.942699465582,11162.3240222378,10478.37726307272,7436.291220979724,22789.782272465727,3018.575432418588,10355.08547278565,13085.711357998867,23644.24058029131,6033.2225778125285,12125.163424881232,11676.69963434935,11372.360316830907,5623.705430708304,16380.725372176375,13778.368536648295,15692.181087622113,12141.706753105007,15351.92351426661,11561.701741740266,29957.167633363308,10704.345145479432,4523.839864458559,28875.720109380283,7917.611657191285,12049.01668550871,13022.312632843697,23525.222911539175,4814.435164750046,5091.658503158871,8137.133534459813,12053.30299688861,9114.216649993392,5306.959178347922,8128.1321601220425,31677.239927970062,11216.362529061673,16473.817204272385,5664.269256584394,21070.966323183897
"(-100.16877476, 25.64669032)",13086.510932603129,16850.549697812145,7640.252325470521,23122.116011053706,21506.100162505118,12771.439548254004,21212.22274545989,8393.689081146771,10076.436622305462,15765.67855829359,7299.840287622778,15932.375347012596,24199.53381281304,12557.068221191292,22234.5573714934,20970.203009690886,9049.311785737156,19426.64205761235,22489.639127031543,19960.22460214371,10967.876474212484,24978.672025989435,10293.3509846586,20376.18196477559,21913.20537109252,15217.106885493213,4104.085015615054,22908.02774819772,18228.425197564124,11442.167747064712,11464.61600914324,26033.122057513134,16317.760602500939,10383.168485160211,13672.919979363696,18405.20220173967,31447.753857834337,29260.959875983273,20594.878623152614,23550.001246894786,26313.94259293415,26161.342143585924,18187.7264336381,18667.01994019973,20796.66919334984,13184.68830374999,25352.96702424301,15768.608901899232,17818.78050980451,2578.4146989638257
"(-100.17461975, 25.62640969)",14603.65756562775,18367.696330836763,9895.08452389522,25376.948209478407,23760.93236092982,15291.70245523205,22729.36937848451,5090.232422471781,12181.450422340316,18020.51075671829,8816.986920647398,17449.521980037214,26304.54761284789,14074.21485421591,24489.3895699181,22487.349642715504,11154.325585772009,21681.47425603705,24744.471325456245,21477.371235168328,13222.708672637185,27083.685826024288,12548.1831830833,21893.32859780021,24168.037569517222,17471.939083917914,6609.563447442371,25162.859946622422,19745.571830588742,13696.999945489411,14123.745789026923,27550.268690537752,18033.34891918258,12878.558348128046,15190.066612388315,20660.034400164368,32964.900490858956,31515.792074407975,22112.025256177232,25067.147879919405,27831.089225958767,28266.35594362078,19704.87306666272,20184.16657322435,22901.682993384693,15704.951210728037,27457.980824277864,18023.441100323933,19923.794309839363,5489.353214852037
"(-100.20841085, 25.66504057)",8967.320026254369,12731.35879146338,3219.851511968284,18701.715197551468,17085.69934900288,17018.344744615948,17093.03183911113,11897.40005382913,5385.622037179445,11345.277744791354,3613.593428272727,11813.184440663834,19508.719227687023,8437.87731484253,17814.156557991166,16555.742978458962,4358.497200611138,15006.241244110111,18069.23831352931,15841.033695794948,6547.475660710248,20287.85744086342,5872.950171156363,16256.99105842683,17492.804557590287,10796.706071990977,2903.607552585839,18487.626934695483,14109.234291215362,7021.766933562474,15711.521205505183,21913.931151164372,11626.946017374921,14630.073681522155,9553.729073014934,13984.801388237433,27066.195345347693,24840.559062481036,16475.68771680385,19135.541215662866,22032.03199320699,21470.527558459908,14068.53552728934,14547.82903385097,16105.85460822382,17431.593500111936,20662.15243911699,11348.208088396994,13127.965924678492,6825.31989532577
"(-100.26423294, 25.66774895)",3766.0966036671466,7541.815597297088,6408.378947653202,16472.096466371902,14836.165507349306,23368.89413967074,11174.196263720978,17229.124669975296,3449.810834054842,14157.512483513614,4767.0610070478,6932.17791810638,15643.386203254515,2603.7880672492593,19568.505355472797,10895.738687869885,3744.6110378346307,13341.453842215818,20059.797556518635,9922.198120404797,7605.77118565899,16422.52441643091,6438.194037902333,10338.155483036679,16567.518139999956,12074.145881152215,8733.312334673095,15527.76218707193,9804.178029032824,7360.268079576502,22062.070600559975,15995.09557577422,6131.36445470428,20980.623076576947,3719.6398254216633,12304.759169725661,21373.289536013337,23915.27264489071,10556.852141413701,13475.536925073788,16239.47827111315,17605.1945340274,8234.446279696069,8628.993458460818,12240.521583791315,23782.142895166726,16796.819414684487,12889.374180499713,8138.223540672511,13175.869290380562
"(-100.26576954, 25.77761455)",17042.232927481386,19410.818996174938,13503.627710782339,2236.5256380803094,600.5946790577126,32781.02244997084,19693.576334964095,28096.31352014923,12610.601876424253,15874.309987571267,17208.938253274624,19296.414585906972,6615.196099962019,14939.698158768948,15901.300532284096,10616.199619210965,13628.811348651338,2498.295018889146,16963.746294741406,18441.578191647917,10901.098819880572,5799.156464459518,11424.91929142061,18032.06104454369,4528.372101797611,7021.712745506755,16916.38146295847,3188.5755060196057,23080.314352847065,11381.4290559994,31474.198910860076,23112.70075931482,9658.458909200966,30392.751386877047,15675.753883646646,2666.491905795353,21577.054333001186,11795.454240120525,17222.790778585433,12859.764065452138,17514.195041330215,8113.930863600158,18982.763312969113,17343.642628050147,5282.621049179456,33194.27120546683,9011.666615583445,9671.083758384659,7527.0758756177365,22660.37779506456
"(-100.28090966, 25.71375457)",9400.351881091034,11768.937949784586,8878.052564337437,10457.2560865854,8821.325127562803,28273.879934371507,13091.992254149609,23106.064119481176,6045.664079703308,14092.767509875459,10644.00045655368,11654.53353951662,9545.395952045137,7297.817112378595,17284.448531303085,6327.738896043755,7063.873551930393,7747.267196864154,18346.894293760397,11839.99411083343,7126.2521723145,10324.534165221534,6373.449064264177,11430.476963729205,11387.393984876187,8273.034795485653,12409.238947359137,9477.654990269535,15438.433306456713,6562.790489173535,26967.05639526074,16511.116678500333,2016.5778628106136,25885.608871277713,8033.872837256293,6710.572524373996,18073.243771125064,18654.4761231991,10621.206697770947,8951.17563765646,13458.531026844033,11495.574196205065,11340.882266578761,10586.443665402689,6142.531332581937,28687.12868986749,10658.633728378129,11054.231757403648,1828.3778355099018,18153.23527946523
"(-100.20930239, 25.70857076)",12108.21776250783,15872.256527716843,3008.7382327471855,14072.741531918942,12456.725683370354,22286.132971935687,18317.11035961266,17601.42404211408,5130.081115867375,6350.744276739368,7887.828833450237,14954.082176917296,16406.325024193764,10727.16400995532,12351.424007639516,14524.932781719088,5242.197260773385,10377.267578477584,12606.50576317766,17065.112216296482,1975.1135350389018,16679.55130837917,2124.9951233079173,17469.417053853555,12863.830891957758,6167.732406358448,6421.491984923318,13858.653269062957,17250.132027468822,2455.44377115773,20979.309432824924,23043.77605733623,8786.888714770237,19897.861908841896,11735.118785977367,9355.827722604905,25568.713227693726,20211.58539684851,17153.866076606842,17148.369523331796,20683.534129309843,18368.13335496665,16005.38907585543,15771.907554352501,13003.460404730564,22699.381727431675,17559.758235623736,5885.475538045347,10025.571721185235,12165.488317029409
"(-100.27202984, 25.73022909)",11210.396634829312,13578.982703522865,9574.758991913613,8316.497227089783,6680.566268067187,28970.586361947684,14874.564379684656,23802.770547057353,6742.370507279485,14789.473937451636,11340.706884129855,13464.5782932549,8561.655839114326,9107.861866116873,15786.843619094034,7424.178781307069,7760.5799795065695,5606.508337368538,16849.289381551345,13622.566236368477,7822.958599890676,9340.794052290723,7070.155491840353,13213.049089264252,9246.635125380571,6775.429883276602,13105.945374935312,7372.162947789812,17248.47806019499,7259.496916749711,27663.762822836918,18293.68880403538,3826.6226165488915,26582.31529885389,9843.917590994572,4569.81366487838,18742.588248529915,16513.717263703486,12403.778823305995,10025.297980980864,14554.970912107348,10523.464169887211,13150.92702031704,12396.488419140966,5158.791219651126,29383.83511744367,9715.089050544299,9556.626845194596,2924.817720773216,18849.941707041402
"(-100.45296197, 25.66405562)",20077.698119941677,18404.241059789638,25985.392720491927,29438.397584918526,27802.46662589593,42965.715539646786,11476.816864762186,36686.682877047475,23026.82460689357,33003.125050071,24224.619214119975,18289.836649521672,24934.640000812582,18189.544337616106,37254.38231433437,17078.22005314398,23321.62481067336,27791.26708739641,38108.84062215995,11345.225031029515,26385.881536955883,26132.96237208921,25283.80660445972,10014.576714234237,31086.281101573917,28242.968578516935,28658.720425509822,26597.96949084487,23209.456177541444,25822.419853814918,41658.89200053602,5853.495067499568,19096.1309556709,40577.44447655299,17902.081875333235,26754.57241490625,21866.598823411594,37981.485649279035,10195.70762703537,16385.047733860254,16732.787558511405,26509.565734628468,14118.7620552921,11985.754936485257,22584.394897861905,43378.964295142774,25672.625266801533,30938.417246141027,20369.824985981937,32772.690690356605
"(-100.42537266, 25.76204009)",22913.405843473283,23012.281591252955,26393.433236385343,22597.420031927086,21407.004469465435,44638.571026255195,16897.806657890735,38503.5862161742,23434.86512278698,31959.423413312106,26041.5225532467,22897.87718098499,16339.096788907249,20810.871074760846,34134.91712059741,12316.080928230562,23729.66532656677,22267.976873231604,35197.362883054724,15645.808514574555,24992.908075751144,16239.704134738528,24240.104967700823,15151.254279038658,25415.644759392933,25123.503384779982,29066.760941403234,19732.72646084995,27817.49670900476,24429.44639261018,43331.74748714443,18384.79634868605,17391.58451532847,42250.2999631614,20833.27247096939,21231.282200741447,2340.503207243663,29866.06727725849,13285.196647645753,9698.278242539473,6292.160583890442,14734.817060209321,18726.802586755417,15358.654084581207,16814.837924447045,45051.81978175118,15124.783416779495,27904.700346697977,16830.717891802753,34445.546176965014
"(-100.18161156, 25.72127097)",15757.041694637368,19521.08045984638,6459.94481520468,14163.97174372465,12563.88774781568,25737.339554393184,22075.094502976834,21052.63062457157,8778.905047996914,4174.224496724756,11339.03541590773,18602.906109046835,17029.90334179817,14485.148153319493,8612.143718272486,17357.24835954261,8891.021192902925,9988.129076782421,8867.22547381063,20823.096359660653,5716.638498882024,16890.494896525386,5773.819055437456,21227.401197217725,12474.692390262595,5336.7176699108795,9872.698567380812,14069.596857209172,20898.955959598363,6196.968735000853,24430.516015282417,26459.53315229728,11711.48322831482,23349.06849129939,15493.10292934154,9424.831129123175,28493.30774123831,18491.469036764927,20569.62317156789,19980.685101155315,23608.128642854426,18957.2965627121,19763.373219219604,19529.891697716674,14801.223237866629,26150.588309889168,19222.853314972344,3702.201203272118,12857.887299008755,15616.694899486904
"(-100.2822642, 25.77941777)",17887.19938253545,20255.785451229003,15441.893839934863,3959.6573665335336,2769.2418040718844,34719.288579123364,18914.150582663755,30034.579649301755,13830.133358082046,17916.357640424678,18428.46973493242,20141.381040961038,4407.494374564195,15784.664613823013,17943.348185137507,9712.138380948265,14848.342830309131,5136.323626041565,19005.79394759482,17662.152439347574,12839.364949033095,3506.0548668689894,13363.185420573134,17252.63529224335,6777.882093999379,9063.760398360168,18854.647592110996,68.84002007042204,23925.28080790113,13319.695185151924,33412.4650400126,22333.27500701448,10830.916179627939,32331.017516029573,16520.72033870071,4765.757617150668,19858.800104393267,12678.969363723309,16443.365026285093,11853.607912472602,16508.03888835068,5820.8292660096295,19827.72976802318,16813.509867407487,4720.583577413706,35132.53733461935,7610.423088005615,11713.131411238071,7685.360003168367,24598.643924217085
"(-100.25204931, 25.7431251)",13506.987774657764,16265.48185089059,9175.148172279123,7193.169943477506,5577.154094928918,28452.542911467626,17561.06352705238,23767.833981646014,7863.997826011661,12718.986714040726,12462.334202862034,16151.077440622625,9579.83665970588,11635.676350484353,13344.340034042245,9613.12005472873,8882.207298238747,3512.9508066536273,14406.785796499555,16309.065383736202,6572.619281377356,9799.979719937735,7096.439752917395,15899.548236631977,6927.594409104386,4332.926298224813,12587.901924455256,6979.0816806215225,19545.06920002344,7052.949517496185,27145.71937235686,20980.187951403106,6471.519350866993,26064.27184837383,12530.416738362297,2476.2561341634696,20593.51112708981,14275.348913995138,15090.27797067372,11876.22085954076,16530.651835418834,11541.644990478764,15837.426167684765,15082.987566508691,6398.41717063595,28865.79166696361,10970.032542181332,7114.123260142807,5611.316868140942,18331.898256561348
"(-100.28127524, 25.6914184)",6781.512502376641,9855.664462095992,8152.2185717354305,13164.320789289404,11528.389830266808,26397.356361605285,11636.816795011358,20737.167789075404,5193.650458137071,14315.605569618716,8275.104126147908,9397.746047269424,12289.05638432486,4678.977733664202,19064.49470629488,7848.2291548001485,5488.45066191686,10454.331899568158,19597.76536055881,10384.818651695177,7349.090232057758,13068.194597501257,6596.287124007435,9975.301504590952,14094.458687580192,10214.110491625497,10825.546276753323,12219.986509989432,12819.59392774232,6785.628548916792,25090.53282249452,15055.941219362081,2236.296026978852,24009.08529851149,5590.041560130233,9417.637227078001,18483.709809735232,21361.540825903106,9166.031238632695,10553.055680050407,13598.530711351348,14250.864715097745,9427.608778890168,9121.706671893708,8886.19176486166,26810.60511710127,13442.489595754832,12427.341984539888,4783.893721742857,16204.331512315104
"(-100.2627149, 25.7351282)",12293.386399595514,14661.972468289065,10694.143833172508,9201.964102998458,7566.03314397586,30089.97120320658,15957.554144450858,24922.15538831625,7861.75534853838,15815.868372284107,12460.091725388751,14547.5680580211,9575.803878673378,10190.851630883075,16488.93395608926,8507.16854607327,8879.964820765465,6400.097070650164,17551.37971854657,14705.556001134679,8942.343441149571,10354.942091849774,8189.5403330992485,14296.038854030454,10040.223858662197,7477.520220271827,14225.330216194208,8257.629823698486,18331.467824961193,8378.881758008607,28783.147664095814,19376.67856880158,4909.6123813150925,27701.700140112785,10926.907355760772,5363.402398160006,19756.736288088967,17307.30599698511,13486.768588072197,11039.446020539915,15637.96067687355,11537.612209446263,14233.916785083242,13479.478183907167,6172.939259210178,30503.219958702564,10729.237090103348,10258.717182189823,4007.8074855394175,19969.326548300298
"(-100.2981806, 25.69238112)",6437.607580215521,8681.47369234184,9700.105924269556,13145.616781108101,11509.685822085505,27945.243714139408,9852.186898975804,22027.787952916435,6741.537810671195,16027.870236675557,9565.724289988939,8567.069282073875,11736.891732947199,4335.0728115030815,19818.44112576363,6031.22600427237,7036.338014450984,10435.627891386857,20672.899433589213,8600.188755659625,9061.354899114598,12594.465343963675,8308.551791064274,8190.6716085554,14075.75467939889,10807.027389946199,12373.433629287449,11747.586169011674,12380.72043688887,8497.893215973632,26638.420175028645,13271.311323326529,1660.1897671001634,25556.972651045617,4946.4085798135475,9398.933218896698,16629.429874640842,21342.836817721804,7381.4013425971425,8698.775744956014,11744.250776256957,13311.817466763086,8253.418009136016,7346.638310228884,8412.462511324076,28358.492469635396,12474.87699893615,13502.476057570291,4074.7669455985706,17752.21886484923
